lake,time,depth_m,latitude,longitude,temperature_C,velocity_u_m_s,velocity_v_m_s,velocity_magnitude_m_s,velocity_direction_deg
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23799,8.67265,15.773,0.09177,-0.02997,0.09653980422602897,108.08586329084883
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23945,8.6739,15.763,0.09905,-0.0373,0.10584041052452509,110.63524424510214
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2409,8.67514,15.753,0.10703,-0.04294,0.11532243710570811,111.86045540346876
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24232,8.67636,15.744,0.11539,-0.04656,0.12442944064810386,111.97413341671093
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24372,8.67755,15.737,0.12325,-0.04863,0.13249694109676644,111.53240211293166
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24511,8.67873,15.732,0.1296,-0.0496,0.13876714308509777,110.94265054998827
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24651,8.67992,15.728,0.13426,-0.04986,0.14321929758241378,110.37343503089309
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24793,8.68112,15.726,0.13843,-0.04948,0.1470072627457569,109.66876791030226
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24936,8.68232,15.725,0.14262,-0.04834,0.1505895746723524,108.72371133147333
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25079,8.68352,15.725,0.14513,-0.04675,0.1524738646457156,107.85504701729629
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25222,8.68472,15.728,0.14432,-0.04587,0.1514342078263693,107.63209704262702
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25361,8.68588,15.732,0.14361,-0.04831,0.15151794679179095,108.59279462502876
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25497,8.68702,15.736,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23268,8.6715,15.806,0.07282,-0.0099,0.07348987957535377,97.74199124032562
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23411,8.6727,15.8,0.08142,-0.01695,0.08316561128254876,101.75985824690719
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23557,8.6739,15.793,0.08632,-0.02428,0.08966973179395597,105.71017557856953
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23704,8.67512,15.785,0.09172,-0.0315,0.09697839140757078,108.95434458336328
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23851,8.67633,15.777,0.0989,-0.03809,0.10598140450097839,111.06351662758803
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23997,8.67754,15.768,0.10663,-0.04342,0.11513146094790945,112.15627485520062
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24141,8.67873,15.761,0.1146,-0.04716,0.12392427365129076,112.36806388822517
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24282,8.67989,15.754,0.12264,-0.04969,0.13232409342217313,112.05629514539181
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24423,8.68104,15.749,0.12832,-0.05113,0.1381314565911762,111.72515483060039
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24565,8.68219,15.746,0.13261,-0.05186,0.14238985813603441,111.35905483590238
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24709,8.68335,15.743,0.13657,-0.05219,0.14620246577947993,110.91427391250213
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24853,8.68451,15.741,0.14136,-0.05254,0.15080816025666516,110.38884962821919
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24998,8.68568,15.742,0.14482,-0.05401,0.15456361958753426,110.45278545871592
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25142,8.68684,15.744,0.14541,-0.05777,0.1564654626427187,111.66745052651001
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25282,8.68798,15.748,0.13846,-0.08437,0.16214027414556817,121.35585933016222
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25419,8.68908,15.75,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23171,8.67409,15.814,0.0783,-0.01514,0.07975029529725892,100.94359616485352
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23316,8.67524,15.809,0.08227,-0.02004,0.08467558384800189,103.68996533194529
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23464,8.67641,15.803,0.08593,-0.02601,0.08978020383135694,106.84044635355355
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23612,8.67759,15.796,0.09138,-0.03196,0.09680777861308461,109.2771978785426
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2376,8.67877,15.789,0.0988,-0.03784,0.10579841964793237,110.9566375575603
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23907,8.67995,15.782,0.1067,-0.04291,0.1150050351071639,111.90780048084702
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24052,8.68111,15.775,0.11471,-0.0469,0.12392737429639991,112.2375478518199
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24195,8.68224,15.77,0.12295,-0.04984,0.13266773571596072,112.066060645619
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24338,8.68336,15.765,0.12948,-0.05168,0.13941267087320292,111.75867195295007
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24482,8.68448,15.761,0.13416,-0.05286,0.1441980762701084,111.50479513512751
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24627,8.6856,15.758,0.13839,-0.05382,0.14848698427808413,111.251104885528
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24773,8.68673,15.757,0.14333,-0.05526,0.15361365987437448,111.08383844186908
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24919,8.68786,15.757,0.14797,-0.05825,0.15902258770375985,111.48761895762372
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25064,8.68898,15.759,0.15152,-0.05882,0.16253646606223476,111.216191196469
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25205,8.69009,15.761,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22934,8.67555,15.829,0.06427,-0.00309,0.06434423828129446,92.75257092235682
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23078,8.67666,15.821,0.08243,-0.01482,0.08375164058094624,100.19225839075132
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23225,8.67779,15.817,0.08358,-0.02192,0.08640661317283534,104.69563692376151
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23374,8.67892,15.813,0.08507,-0.0269,0.08922171764766694,107.54748459731627
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23523,8.68006,15.807,0.09049,-0.03179,0.09591164788491541,109.35686161624129
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23673,8.68121,15.8,0.09853,-0.0371,0.10528328879741553,110.63311555708638
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23821,8.68235,15.794,0.10688,-0.04172,0.11473400890755975,111.32290477841663
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23967,8.68348,15.788,0.11509,-0.04599,0.12393864691854595,111.78166505058122
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24111,8.68459,15.783,0.12373,-0.04924,0.13316790341519988,111.70074069840699
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24256,8.68569,15.778,0.13207,-0.05148,0.1417486342085877,111.2955029503967
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24402,8.68678,15.775,0.13731,-0.05304,0.1471980900011953,111.12051066259497
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24549,8.68787,15.772,0.14206,-0.05424,0.15206255686394332,110.8973814934536
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24696,8.68896,15.77,0.14685,-0.05583,0.1571047784123704,110.81599567966555
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24843,8.69005,15.77,0.15152,-0.05964,0.16283500852089514,111.48516466752136
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24988,8.69114,15.773,0.15429,-0.0633,0.1667701834861376,112.30669405817653
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2513,8.69222,15.776,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22701,8.67703,15.842,0.05145,0.00298,0.0515362290044586,86.68511420706236
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22844,8.67811,15.834,0.07306,-0.00015,0.07306015398286538,90.11763420272646
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2299,8.67921,15.828,0.08062,-0.01196,0.08150230671582247,98.43830156185099
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23138,8.68031,15.825,0.08275,-0.02025,0.08519169560467733,103.75078643010929
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23288,8.68141,15.822,0.0856,-0.0267,0.08966744113668014,107.32352991250217
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23438,8.68253,15.817,0.08983,-0.03131,0.09513014769251647,109.21586022527026
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23588,8.68364,15.811,0.09767,-0.03588,0.1040519259792917,110.1712863197352
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23737,8.68475,15.805,0.10671,-0.04072,0.11421533390924356,110.88660315906867
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23884,8.68585,15.799,0.11557,-0.04484,0.12396390805391705,111.20575328466464
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24031,8.68694,15.794,0.12473,-0.04825,0.13373718779756064,111.14824282344094
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24177,8.68801,15.79,0.13405,-0.05073,0.14332806912813695,110.72869140036723
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24325,8.68908,15.786,0.14037,-0.05249,0.14986306082554166,110.50279595332907
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24473,8.69015,15.784,0.14469,-0.05362,0.154305866706357,110.33396966689
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24621,8.69121,15.782,0.14935,-0.0541,0.15884656905328487,109.91222835830794
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24768,8.69227,15.782,0.15438,-0.05582,0.16416167884131788,109.87874056762261
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24913,8.69333,15.785,0.15363,-0.07294,0.17006592986250949,115.39729524456192
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.25056,8.69437,15.79,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22613,8.67958,15.843,0.06161,0.00231,0.061653290260942274,87.85276282279817
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22758,8.68064,15.838,0.07495,-0.00351,0.07503214377851669,92.68127229120529
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22905,8.68171,15.834,0.08219,-0.01023,0.08282420539914645,97.09498486856764
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23055,8.68279,15.833,0.08488,-0.01608,0.08638970309012527,100.72721307255449
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23205,8.68388,15.831,0.08723,-0.02486,0.09070332132838356,105.90721780927981
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23356,8.68497,15.827,0.09046,-0.03005,0.09532058591930706,108.37602407957512
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23507,8.68606,15.821,0.0977,-0.03501,0.10378338065412977,109.71472760863247
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23656,8.68714,15.815,0.10661,-0.03967,0.11375148790235669,110.41043175436762
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23805,8.68821,15.809,0.11624,-0.04382,0.12422531948037002,110.6553726317189
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23953,8.68928,15.804,0.12509,-0.04754,0.1338191305456735,110.80911237806151
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24101,8.69033,15.799,0.13394,-0.05024,0.14305237222779635,110.56073298789289
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2425,8.69138,15.796,0.14193,-0.05202,0.15116284364882795,110.12883025141431
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24399,8.69243,15.794,0.14626,-0.0524,0.1553632762270415,109.71088067697195
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24547,8.69347,15.793,0.15057,-0.05158,0.1591597351719335,108.90966108323772
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24695,8.69451,15.793,0.1555,-0.05165,0.16385350926971323,108.3741311699317
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24841,8.69554,15.795,0.15017,-0.08475,0.17243431039094279,119.4386615798882
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24984,8.69655,15.8,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2253,8.68208,15.845,0.06448,-0.00072,0.06448401972582044,90.63975258736019
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22676,8.68312,15.842,0.076,-0.00665,0.07629038274907264,95.00064459755843
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22824,8.68418,15.841,0.08234,-0.01124,0.08310362928296212,97.77323934520552
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22974,8.68525,15.84,0.08624,-0.0142,0.08740124484239341,99.35023971858804
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23126,8.68632,15.839,0.08754,-0.02113,0.09005403100361473,103.57022111776286
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23277,8.68738,15.836,0.09092,-0.02661,0.09473404087232846,106.31342770266372
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23428,8.68845,15.831,0.09855,-0.034,0.10425019184634626,109.0345642418943
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23579,8.68951,15.824,0.10709,-0.03893,0.11394653570863839,109.97752176111007
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23728,8.69056,15.818,0.11576,-0.04349,0.12365984675714263,110.59075185382073
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23878,8.6916,15.812,0.12475,-0.04751,0.13349068357005295,110.84891913370467
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24027,8.69264,15.807,0.13335,-0.05011,0.14245432460967972,110.59511704397713
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24176,8.69367,15.804,0.14172,-0.05154,0.15080096153539607,109.98505416550222
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24326,8.69471,15.802,0.14741,-0.05163,0.156190156540033,109.30268393733868
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24475,8.69574,15.802,0.15141,-0.05069,0.15966986002373773,108.50984225740969
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24623,8.69676,15.803,0.15643,-0.05339,0.16529016002170246,108.84491774908604
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24769,8.69776,15.805,0.14211,-0.12458,0.18898526000722912,131.23925830494943
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24913,8.69875,15.808,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2245,8.68454,15.849,0.06187,-0.00239,0.06191614490583212,92.21220074668067
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22596,8.68557,15.848,0.07216,-0.0076,0.0725591179659731,96.01231250062989
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22745,8.68661,15.847,0.07976,-0.01209,0.08067109581504393,98.61926570467615
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22896,8.68766,15.847,0.08489,-0.01567,0.08632416231855365,100.45860369599097
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23048,8.68872,15.847,0.08889,-0.0202,0.0911563058707405,102.80287307839828
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23201,8.68977,15.845,0.09406,-0.02323,0.09688610065432503,103.87273428994085
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23352,8.69082,15.84,0.09851,-0.03011,0.10300889379077906,106.99599496465103
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23504,8.69186,15.833,0.10758,-0.03817,0.11415080069802401,109.53497643279671
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23654,8.69289,15.826,0.11619,-0.04345,0.12404845263041374,110.50360775969634
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23804,8.69392,15.82,0.1243,-0.0478,0.1331740590355344,111.0344221376404
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23954,8.69494,15.815,0.13255,-0.05026,0.14175884487396193,110.76560876206734
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24104,8.69596,15.811,0.1408,-0.05166,0.14997798371761104,110.14825932769463
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24255,8.69698,15.81,0.14808,-0.05125,0.1566979543580579,109.09056829214458
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24404,8.698,15.81,0.15238,-0.04958,0.16024306786878487,108.02337428427282
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24553,8.699,15.811,0.1574,-0.0497,0.16506014055488988,107.5238262252342
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.247,8.69999,15.812,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22372,8.68697,15.854,0.06376,-0.00575,0.06401874803524354,95.15310458410083
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22519,8.68799,15.853,0.07013,-0.00782,0.07056464624725331,96.36260828474059
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22669,8.68902,15.853,0.07808,-0.01215,0.07901967413245893,98.84483963851198
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2282,8.69006,15.853,0.08464,-0.01624,0.0861839149725748,100.86142197056549
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22973,8.6911,15.853,0.09053,-0.0199,0.09269137446386261,102.39739713900126
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23126,8.69214,15.851,0.09532,-0.02443,0.09840085009795392,104.37517587498473
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23279,8.69317,15.848,0.10235,-0.02752,0.1059852485018552,105.04981614555233
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23431,8.6942,15.842,0.10826,-0.03487,0.11373717290314543,107.85348791442064
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23582,8.69522,15.834,0.1154,-0.04145,0.12261836118624322,109.75754946926976
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23732,8.69623,15.827,0.1244,-0.04745,0.1331422641387775,110.87839511184589
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23883,8.69724,15.822,0.13249,-0.05053,0.14179873412693075,110.8762145866307
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24034,8.69825,15.818,0.14039,-0.05163,0.14958278310019504,110.1915657522459
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24184,8.69926,15.817,0.14723,-0.0512,0.15587851968760802,109.17538542687745
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24335,8.70026,15.817,0.15156,-0.04986,0.15955078564519826,108.21010032515724
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24484,8.70125,15.818,0.15631,-0.05074,0.16433917274953042,107.98401861754229
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24631,8.70223,15.818,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2215,8.6884,15.861,0.05854,0.01162,0.059682124627060656,78.77290836923277
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22296,8.68939,15.858,0.06761,-0.00053,0.06761207732350781,90.44913683095557
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22444,8.69039,15.857,0.0713,-0.00712,0.07165461883228463,95.70263671646637
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22594,8.69141,15.857,0.07809,-0.01188,0.07898849599783504,98.65020337876139
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22746,8.69244,15.857,0.08514,-0.01621,0.08666939309814047,100.77965923431516
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.229,8.69347,15.857,0.09186,-0.02034,0.09408493609499875,102.4852126719364
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23053,8.69449,15.856,0.09784,-0.0245,0.10086087249275608,104.05828772385335
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23207,8.69551,15.853,0.10424,-0.02812,0.10796625398706765,105.09686918641643
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23359,8.69653,15.849,0.11044,-0.03321,0.11532518241910567,106.73636183219992
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23511,8.69754,15.842,0.11765,-0.03771,0.12354580769900694,107.77205687588953
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23662,8.69854,15.835,0.12453,-0.04495,0.13239419700273877,109.84741276424319
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23813,8.69954,15.829,0.13079,-0.04873,0.13957305255671668,110.43448807987068
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23964,8.70053,15.825,0.13643,-0.05015,0.14535531431633314,110.18281063375245
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24115,8.70153,15.824,0.14087,-0.04907,0.14917178620637347,109.20503313467164
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24266,8.70252,15.826,0.14434,-0.04805,0.15212770326275224,108.4123196888221
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24416,8.7035,15.827,0.14879,-0.05793,0.1596694992789794,111.27298733584485
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24564,8.70447,15.827,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22075,8.69084,15.863,0.0568,0.00564,0.057079327256021516,84.32935928578101
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22221,8.69181,15.862,0.06654,0.00031,0.06654072211811352,89.73306938464863
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22369,8.6928,15.861,0.0722,-0.00637,0.07248045874578886,95.0419878689776
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2252,8.6938,15.861,0.07834,-0.01155,0.07918685560116655,98.38694060769454
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22673,8.69482,15.86,0.08548,-0.01604,0.08697190350912185,100.6277490435138
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22827,8.69584,15.86,0.09298,-0.02046,0.09520447468475418,102.41000468175345
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22982,8.69685,15.859,0.1002,-0.02498,0.1032668407573312,103.99856481709497
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23135,8.69786,15.857,0.10719,-0.02921,0.11109869576192151,105.24335848575308
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23288,8.69887,15.853,0.1145,-0.03275,0.119091613894514,105.96191717483435
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2344,8.69986,15.847,0.12009,-0.03574,0.12529547358145066,106.57353816470604
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23592,8.70085,15.841,0.12325,-0.04126,0.1299728821716284,108.50883205279573
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23743,8.70184,15.835,0.12702,-0.04541,0.13489310026832357,109.67210997490659
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23895,8.70283,15.832,0.13134,-0.04904,0.14019670894853417,110.47472988550177
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24047,8.70381,15.832,0.13593,-0.05079,0.14510888670236569,110.48811161974442
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24198,8.70479,15.835,0.14183,-0.05035,0.15050206443766811,109.5449878932485
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24349,8.70576,15.838,0.13891,-0.06904,0.15512095184081356,116.42794858171004
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24497,8.70672,15.838,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22,8.6933,15.868,0.05386,0.0019,0.05389350239129018,87.97963502961662
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22146,8.69426,15.866,0.06452,-0.00169,0.06454212965187932,91.50042981458688
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22295,8.69523,15.865,0.0713,-0.00671,0.07161504101793142,95.37623687969665
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22447,8.69622,15.864,0.0774,-0.01153,0.07825407912690557,98.47283954192851
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22601,8.69723,15.863,0.08521,-0.01606,0.08671025141239068,100.67364125189879
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22755,8.69823,15.861,0.09375,-0.02063,0.09599301745439613,102.41033319804737
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2291,8.69924,15.859,0.10248,-0.02536,0.1055712081961744,103.89934883158479
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23064,8.70023,15.857,0.11048,-0.03008,0.11450168907051109,105.23054180300305
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23218,8.70122,15.853,0.11823,-0.03447,0.12315240070741618,106.25406350207743
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2337,8.70221,15.848,0.12395,-0.03834,0.12974420256797606,107.18779384205061
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23523,8.70318,15.843,0.12765,-0.04196,0.1343695058411692,108.19627959140419
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23675,8.70416,15.839,0.13002,-0.04568,0.137810967633204,109.35793404189141
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23827,8.70514,15.837,0.13283,-0.04968,0.1418164704820988,110.50639469021115
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.23979,8.70611,15.839,0.13651,-0.05308,0.1464666054088781,111.24787237318263
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24131,8.70708,15.845,0.14399,-0.06068,0.15625358395889677,112.85144099287214
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.24282,8.70804,15.849,0.13221,-0.10006,0.1658055719811611,127.11939278070663
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2443,8.70898,15.85,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21925,8.69581,15.874,0.05387,8e-05,0.05387005940223196,89.91491258601339
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22072,8.69675,15.871,0.06285,-0.00331,0.06293710034629812,93.01470141461013
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22222,8.69771,15.869,0.06918,-0.00747,0.06958213348266924,96.16287356381675
